date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,
2013-12-15,Rice (local) - Wholesale,50 KG,cereals and tubers,75.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,71,14,22,1,217_71_14_22,
2014-01-15,Rice (local) - Wholesale,50 KG,cereals and tubers,75.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,71,14,22,1,217_71_14_22,
2014-02-15,Rice (local) - Wholesale,50 KG,cereals and tubers,75.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,71,14,22,1,217_71_14_22,
2014-03-15,Rice (local) - Wholesale,50 KG,cereals and tubers,75.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,71,14,22,1,217_71_14_22,
2014-04-15,Rice (local) - Wholesale,50 KG,cereals and tubers,75.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,71,14,22,1,217_71_14_22,
2014-05-15,Rice (local) - Wholesale,50 KG,cereals and tubers,75.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,71,14,22,1,217_71_14_22,
2014-06-15,Rice (local) - Wholesale,50 KG,cereals and tubers,130.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,71,14,22,1,217_71_14_22,
2014-07-15,Rice (local) - Wholesale,50 KG,cereals and tubers,130.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,71,14,22,1,217_71_14_22,
2014-08-15,Rice (local) - Wholesale,50 KG,cereals and tubers,140.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,71,14,22,1,217_71_14_22,
2014-09-15,Rice (local) - Wholesale,50 KG,cereals and tubers,140.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,71,14,22,1,217_71_14_22,
2014-10-15,Rice (local) - Wholesale,50 KG,cereals and tubers,140.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,71,14,22,1,217_71_14_22,
2014-11-15,Rice (local) - Wholesale,50 KG,cereals and tubers,140.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,71,14,22,1,217_71_14_22,
2014-12-15,Rice (local) - Wholesale,50 KG,cereals and tubers,140.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,71,14,22,1,217_71_14_22,
2015-01-15,Rice (local) - Wholesale,50 KG,cereals and tubers,135.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,71,14,22,1,217_71_14_22,
2015-02-15,Rice (local) - Wholesale,50 KG,cereals and tubers,135.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,71,14,22,1,217_71_14_22,
2015-03-15,Rice (local) - Wholesale,50 KG,cereals and tubers,130.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,71,14,22,1,217_71_14_22,
2015-04-15,Rice (local) - Wholesale,50 KG,cereals and tubers,130.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,71,14,22,1,217_71_14_22,
2015-05-15,Rice (local) - Wholesale,50 KG,cereals and tubers,130.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,71,14,22,1,217_71_14_22,
2015-06-15,Rice (local) - Wholesale,50 KG,cereals and tubers,133.75,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,71,14,22,1,217_71_14_22,
2015-07-15,Rice (local) - Wholesale,50 KG,cereals and tubers,180.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,71,14,22,1,217_71_14_22,
2015-10-15,Rice (local) - Wholesale,50 KG,cereals and tubers,275.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,71,14,22,1,217_71_14_22,
2015-11-15,Rice (local) - Wholesale,50 KG,cereals and tubers,245.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,71,14,22,1,217_71_14_22,
2015-12-15,Rice (local) - Wholesale,50 KG,cereals and tubers,240.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,71,14,22,1,217_71_14_22,
2016-01-15,Rice (local) - Wholesale,50 KG,cereals and tubers,166.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,71,14,22,1,217_71_14_22,
2016-02-15,Rice (local) - Wholesale,50 KG,cereals and tubers,140.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,71,14,22,1,217_71_14_22,
2016-03-15,Rice (local) - Wholesale,50 KG,cereals and tubers,140.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,71,14,22,1,217_71_14_22,
2016-04-15,Rice (local) - Wholesale,50 KG,cereals and tubers,139.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,71,14,22,1,217_71_14_22,
2016-05-15,Rice (local) - Wholesale,50 KG,cereals and tubers,150.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,71,14,22,1,217_71_14_22,
2016-06-15,Rice (local) - Wholesale,50 KG,cereals and tubers,140.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,71,14,22,1,217_71_14_22,
2016-07-15,Rice (local) - Wholesale,50 KG,cereals and tubers,140.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,71,14,22,1,217_71_14_22,
2016-08-15,Rice (local) - Wholesale,50 KG,cereals and tubers,140.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,71,14,22,1,217_71_14_22,
2016-11-15,Rice (local) - Wholesale,50 KG,cereals and tubers,140.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,71,14,22,1,217_71_14_22,
2016-12-15,Rice (local) - Wholesale,50 KG,cereals and tubers,140.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,71,14,22,1,217_71_14_22,
2017-01-15,Rice (local) - Wholesale,50 KG,cereals and tubers,140.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,71,14,22,1,217_71_14_22,
2017-02-15,Rice (local) - Wholesale,50 KG,cereals and tubers,140.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,71,14,22,1,217_71_14_22,
2017-03-15,Rice (local) - Wholesale,50 KG,cereals and tubers,140.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,71,14,22,1,217_71_14_22,
2017-04-15,Rice (local) - Wholesale,50 KG,cereals and tubers,140.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,71,14,22,1,217_71_14_22,
2017-05-15,Rice (local) - Wholesale,50 KG,cereals and tubers,140.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,71,14,22,1,217_71_14_22,
2017-06-15,Rice (local) - Wholesale,50 KG,cereals and tubers,220.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,71,14,22,1,217_71_14_22,
2017-08-15,Rice (local) - Wholesale,50 KG,cereals and tubers,120.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,71,14,22,1,217_71_14_22,
2017-09-15,Rice (local) - Wholesale,50 KG,cereals and tubers,240.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,71,14,22,1,217_71_14_22,
2017-10-15,Rice (local) - Wholesale,50 KG,cereals and tubers,120.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,71,14,22,1,217_71_14_22,
2017-11-15,Rice (local) - Wholesale,50 KG,cereals and tubers,180.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,71,14,22,1,217_71_14_22,
2017-12-15,Rice (local) - Wholesale,50 KG,cereals and tubers,120.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,71,14,22,1,217_71_14_22,
2018-01-15,Rice (local) - Wholesale,50 KG,cereals and tubers,96.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,71,14,22,1,217_71_14_22,
2018-02-15,Rice (local) - Wholesale,50 KG,cereals and tubers,96.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,71,14,22,1,217_71_14_22,
2018-03-15,Rice (local) - Wholesale,50 KG,cereals and tubers,96.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,71,14,22,1,217_71_14_22,
2018-04-15,Rice (local) - Wholesale,50 KG,cereals and tubers,96.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,71,14,22,1,217_71_14_22,
2018-05-15,Rice (local) - Wholesale,50 KG,cereals and tubers,160.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,71,14,22,1,217_71_14_22,
2018-07-15,Rice (local) - Wholesale,50 KG,cereals and tubers,166.6667,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,71,14,22,1,217_71_14_22,
2018-08-15,Rice (local) - Wholesale,50 KG,cereals and tubers,153.8462,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,71,14,22,1,217_71_14_22,
2008-01-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,1.62,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2008-02-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,1.42,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2008-03-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,0.87,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2008-04-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,2.5,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2008-05-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,3.65,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2008-06-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,4.87,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2008-07-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,4.16,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2008-08-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,3.55,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2008-09-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,3.1,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2008-10-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,2.85,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2008-11-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,2.2,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2008-12-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,2.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2009-01-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,1.96,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2009-02-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,1.73,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2009-03-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,1.5,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2009-04-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,1.83,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2009-05-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,3.4,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2009-06-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,3.8,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2009-07-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,4.05,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2009-08-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,3.1,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2009-09-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,3.13,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2009-10-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,2.425,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2009-11-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,2.125,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2009-12-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,2.125,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2010-01-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,2.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2010-02-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,2.125,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2010-03-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,2.575,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2010-04-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,4.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2010-05-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,5.2,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2010-06-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,6.375,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2010-07-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,7.7,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2010-08-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,5.5,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2010-09-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,4.125,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2010-10-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,3.875,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2010-11-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,3.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2011-01-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,2.65,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2011-02-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,2.3,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2011-03-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,2.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2011-04-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,2.875,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2011-05-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,4.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2011-06-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,5.125,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2011-07-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,5.5,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2011-08-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,5.6667,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2011-09-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,5.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2011-10-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,4.375,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2011-11-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,3.5,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2011-12-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,3.4,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2012-01-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,3.75,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2012-02-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,4.625,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2012-03-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,5.4,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2012-04-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,11.75,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2012-05-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,17.75,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2012-06-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,20.6,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2012-07-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,19.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2012-08-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,16.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2012-09-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,10.75,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2012-10-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,5.5,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2012-11-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,4.625,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2012-12-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,4.4,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2013-01-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,4.375,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2013-02-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,3.88,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2013-03-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,4.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2013-04-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,5.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2013-05-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,8.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2013-06-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,11.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2013-07-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,13.25,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2013-08-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,11.8,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2013-09-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,7.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2013-10-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,6.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2013-11-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,6.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2013-12-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,5.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2014-01-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,3.9,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2014-02-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,3.5,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2014-03-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,3.6,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2014-04-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,4.75,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2014-05-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,6.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2014-06-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,8.75,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2014-07-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,8.75,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2014-08-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,8.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2014-09-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,8.75,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2014-10-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,7.75,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2014-11-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,5.25,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2014-12-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,5.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2015-01-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,5.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2015-02-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,5.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2015-03-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,5.5,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2015-04-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,38.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2015-05-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,8.8,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2015-06-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,12.75,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2015-07-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,24.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2015-10-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,8.8,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2015-11-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,6.25,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2015-12-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,5.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2016-01-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,12.6,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2016-02-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,10.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2016-03-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,12.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2016-04-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,15.8,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2016-05-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,30.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2016-06-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,15.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2016-07-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,50.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2016-08-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,28.75,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2016-09-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,15.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2016-10-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,12.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2016-11-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,11.5,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2016-12-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,10.2,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2017-01-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,10.75,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2017-02-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,10.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2017-03-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,20.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2017-04-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,35.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
2017-05-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,35.0,GHS,Ghana,Brong Ahafo,1325,Sunyani,217,98,14,21,4,217_98_14_21,
